Image,Predicted_Age,Age_Group,Gender,Dominant_Emotion,Dominant_Race,Race_asian,Race_indian,Race_black,Race_white,Race_middle eastern,Race_latino hispanic,Emotion_angry,Emotion_disgust,Emotion_fear,Emotion_happy,Emotion_sad,Emotion_surprise,Emotion_neutral
Qwen3-235B-A22B- SE in ARABIC_P1_19-7-2025.png,26,Young,"{'Woman': np.float32(2.325227), 'Man': np.float32(97.67477)}",fear,asian,30.799223,6.2080364,9.207279,14.569799,19.966436,19.249226,0.55033195,1.0894072e-09,98.42836,1.1618067e-05,1.0213069,6.4970434e-12,6.87576e-10
Qwen3-235B-A22B- SE in ARABIC_P2_19-7-2025.png,31,Young,"{'Woman': np.float32(0.22904682), 'Man': np.float32(99.77095)}",sad,asian,77.91188,3.4553912,0.45544147,10.368957,0.5914436,7.2168937,11.362408,0.018396135,0.40976852,1.7835118,44.934364,0.06563309,41.42592
Qwen3-235B-A22B- SE in ARABIC_P3_19-7-2025.png,29,Young,"{'Woman': np.float32(4.72911), 'Man': np.float32(95.2709)}",sad,white,0.47232687,4.9526567,25.759455,37.227253,26.215755,5.372544,5.731951e-05,2.688224e-12,8.734923e-07,3.0168554e-05,99.68541,8.855703e-19,0.31450242
Qwen3-235B-A22B- SE in ARABIC_P4_19-7-2025.png,25,Young,"{'Woman': np.float32(35.29048), 'Man': np.float32(64.70952)}",fear,black,5.401585,3.4564612,83.50647,4.5131826,1.0392017,2.0831132,0.15734953,4.273835e-05,82.19576,0.001414643,17.29475,0.000279624,0.35039848
Qwen3-235B-A22B- SE in ARABIC_P5_19-7-2025.png,28,Young,"{'Woman': np.float32(0.14548543), 'Man': np.float32(99.854515)}",sad,asian,72.34714,7.1276827,1.658536,3.3158615,1.0016855,14.549101,4.2165365,0.002401872,0.53914636,0.93300223,64.95094,0.023162922,29.334808
Qwen3-235B-A22B- SE in ARABIC_P6_19-7-2025.png,24,Young,"{'Woman': np.float32(0.10281481), 'Man': np.float32(99.89718)}",neutral,asian,61.35199,6.109513,4.106526,7.1133165,3.151857,18.166801,0.27058396,8.840036e-08,1.4586996,0.34930605,0.10805892,31.255535,66.557816
Qwen3-235B-A22B- SE in ARABIC_P7_19-7-2025.png,27,Young,"{'Woman': np.float32(7.86125), 'Man': np.float32(92.13874)}",sad,asian,26.148033,5.685478,14.686897,24.654888,13.000557,15.824145,1.8177811,3.756465e-08,6.561519,1.45639515e-05,91.37087,2.1197962e-07,0.24980883
Qwen3-235B-A22B- SE in ARABIC_P8_19-7-2025.png,28,Young,"{'Woman': np.float32(11.043514), 'Man': np.float32(88.95648)}",fear,asian,32.599987,6.7442813,25.605726,11.536473,6.4056253,17.107906,0.2829269,9.447719e-07,97.88763,0.098297454,1.7302711,6.045964e-05,0.000820187
Qwen3-235B-A22B- SE in ARABIC_P9_19-7-2025.png,35,Young,"{'Woman': np.float32(17.704231), 'Man': np.float32(82.29576)}",neutral,indian,17.253807,25.2628,7.387898,15.794702,9.557861,24.742931,0.90945977,4.1981658e-11,5.5574474,0.7075852,15.442258,0.009975806,77.37327
Qwen3-235B-A22B- SE in ARABIC_P10_19-7-2025.png,28,Young,"{'Woman': np.float32(12.646455), 'Man': np.float32(87.353546)}",sad,black,19.760157,2.528612,69.66508,2.086868,0.37931818,5.579974,2.5870261,1.7066417e-07,8.485184,6.946811e-07,88.895836,2.9619705e-06,0.031953324
StableDiffusion_SE in Arabic_P1_19-7-2025.jpg,32,Young,"{'Woman': np.float32(0.060614616), 'Man': np.float32(99.939384)}",sad,white,1.1006378,4.2062793,0.53052306,44.01575,24.747553,25.399256,3.1928883,0.0002206,0.49348572,18.636806,65.10503,0.000310136,12.571269
StableDiffusion_SE in Arabic_P2_19-7-2025.jpg,27,Young,"{'Woman': np.float32(1.3972886), 'Man': np.float32(98.602715)}",happy,black,6.782755,16.794714,67.47561,0.5281896,0.42418748,7.9945464,1.9954476e-07,1.8313141e-11,2.117532e-08,99.67597,8.648e-06,1.610842e-07,0.3240211
StableDiffusion_SE in Arabic_P3_19-7-2025.jpg,27,Young,"{'Woman': np.float32(0.19068769), 'Man': np.float32(99.8093)}",neutral,asian,95.08142,0.43968073,0.009843034,3.5025365,0.034420855,0.9321059,0.5236991,1.3591546e-08,1.4186484,0.040889267,0.57444686,4.3661685,93.07615
StableDiffusion_SE in Arabic_P4_19-7-2025.jpg,32,Young,"{'Woman': np.float32(0.093354866), 'Man': np.float32(99.906654)}",neutral,asian,36.75344,10.906201,4.6940017,16.830814,9.191302,21.624233,3.459438e-07,2.510407e-14,7.310065e-07,23.553791,0.07532509,1.5398669e-07,76.37089
StableDiffusion_SE in Arabic_P5_19-7-2025.jpg,35,Young,"{'Woman': np.float32(0.01994703), 'Man': np.float32(99.98005)}",neutral,white,0.3763277,0.39333203,0.039174587,79.87634,9.835495,9.479329,0.22761196,3.1487937e-11,0.01176286,0.002373261,1.8770084,3.871322e-05,97.8812
StableDiffusion_SE in Arabic_P6_19-7-2025.jpg,27,Young,"{'Woman': np.float32(10.923191), 'Man': np.float32(89.07681)}",fear,asian,26.338053,9.308458,20.857407,13.884752,6.777591,22.833735,1.3045607e-09,2.1895592e-31,91.89608,2.3163066e-10,2.017464,2.0896457e-06,6.0864587
StableDiffusion_SE in Arabic_P7_19-7-2025.jpg,27,Young,"{'Woman': np.float32(29.456701), 'Man': np.float32(70.543304)}",happy,white,0.14172314,0.101082616,0.011966955,86.59486,5.182498,7.9678764,1.9224225,5.136358e-05,1.7825581,61.72307,18.103186,0.21881756,16.249903
StableDiffusion_SE in Arabic_P8_19-7-2025.jpg,30,Young,"{'Woman': np.float32(0.21133952), 'Man': np.float32(99.78866)}",neutral,white,2.6105444,0.9894154,0.34061033,64.10083,14.3215885,17.637018,0.022417461,1.8309151e-13,2.1852511e-08,15.143171,0.023166772,2.1582355e-08,84.81125
StableDiffusion_SE in Arabic_P9_19-7-2025.jpg,28,Young,"{'Woman': np.float32(7.298125), 'Man': np.float32(92.70187)}",neutral,white,0.21268536,1.0687569,0.05554921,57.86824,17.967817,22.826946,0.13973513,5.660977e-08,11.310502,1.917491e-05,0.8931746,0.911579,86.74499
StableDiffusion_SE in Arabic_P10_19-7-2025.jpg,26,Young,"{'Woman': np.float32(97.28309), 'Man': np.float32(2.7169054)}",neutral,white,1.4237714,2.2252476,0.39704865,54.00186,14.893749,27.058325,4.133648,0.000292354,25.51588,0.004576805,30.952326,0.53561777,38.857662
