Image,Predicted_Age,Age_Group,Gender,Dominant_Emotion,Dominant_Race,Race_asian,Race_indian,Race_black,Race_white,Race_middle eastern,Race_latino hispanic,Emotion_angry,Emotion_disgust,Emotion_fear,Emotion_happy,Emotion_sad,Emotion_surprise,Emotion_neutral
Qwen3-235B-A22B-SEinGermany_P2_16-7-2025.png,35,Young,"{'Woman': np.float32(16.518244), 'Man': np.float32(83.48175)}",angry,middle eastern,1.5367572,5.9161634,2.3814998,23.54974,55.100025,11.515818,72.03,3.76E-14,0.13152719,13.077077,12.19173,0.010945149,2.5587192
Qwen3-235B-A22B-SEinGermany_P3_16-7-2025.png,23,Young,"{'Woman': np.float32(3.7437205), 'Man': np.float32(96.25629)}",angry,white,24.388678,1.0337892,3.5572422,47.810764,13.053238,10.156288,72.17628,3.26E-06,0.000117963,23.78072,3.313187,4.00E-06,0.72969145
Qwen3-235B-A22B-SEinGermany_P4_16-7-2025.png,23,Young,"{'Woman': np.float32(1.8397325), 'Man': np.float32(98.16027)}",happy,black,4.928394,2.6312704,51.567894,16.976969,6.6229267,17.272543,1.64E-11,4.32E-14,1.90E-08,100,4.43E-09,7.29E-15,2.80E-06
Qwen3-235B-A22B-SEinGermany_P5_16-7-2025.png,25,Young,"{'Woman': np.float32(5.7651343), 'Man': np.float32(94.23486)}",happy,asian,51.6439,3.6165085,6.033911,15.950136,8.497386,14.258157,0.004501905,7.8031964,26.53437,58.999382,4.4105806,0.00021028,2.2477598
Qwen3-235B-A22B-SEinGermany_P6_16-7-2025.png,27,Young,"{'Woman': np.float32(8.2434225), 'Man': np.float32(91.75658)}",happy,asian,50.71289,5.3333216,6.2104073,14.64472,5.1223364,17.976328,0.00028445,0.002885322,3.56E-05,91.81908,8.173255,1.39E-09,0.004466143
Qwen3-235B-A22B-SEinGermany_P7_16-7-2025.png,26,Young,"{'Woman': np.float32(6.0336733), 'Man': np.float32(93.96633)}",happy,asian,37.066113,3.3305078,18.89661,15.122901,4.9468937,20.636978,0.00252463,2.38E-05,1.79E-06,99.79985,0.15471357,1.73E-06,0.04288334
Qwen3-235B-A22B-SEinGermany_P8_16-7-2025.png,26,Young,"{'Woman': np.float32(6.204654), 'Man': np.float32(93.79534)}",happy,asian,32.82988,3.1131516,9.522555,27.117764,5.899305,21.517344,6.18E-05,6.83E-17,2.36E-06,98.557274,1.4409406,4.06E-08,0.001717595
Qwen3-235B-A22B-SEinGermany_P9_16-7-2025.png,24,Young,"{'Woman': np.float32(0.015163678), 'Man': np.float32(99.98483)}",neutral,white,0.10532295,0.028009135,0.00197562,94.25885,2.5917382,3.0141132,0.001441577,6.25E-21,6.04E-09,0.008156921,2.35E-06,3.04E-05,99.99037
Qwen3-235B-A22B-SEinGermany_P10_16-7-2025.png,30,Young,"{'Woman': np.float32(0.01539534), 'Man': np.float32(99.9846)}",happy,white,1.9255544,3.6915781,0.670529,42.732693,28.919716,22.059925,0.000173058,2.41E-12,5.24E-09,97.96953,1.42E-05,1.48E-06,2.0302827
StableDiffusion_SEinGermany_P1_16-7-2025.jpg,31,Young,"{'Woman': np.float32(0.011899749), 'Man': np.float32(99.988106)}",happy,white,0.002405018,0.001295735,2.69E-05,96.58334,1.0255874,2.387345,1.08E-05,1.73E-15,2.87E-11,99.999954,7.86E-09,5.87E-11,3.93E-05
StableDiffusion_SEinGermany_P2_16-7-2025.jpg,28,Young,"{'Woman': np.float32(0.011021161), 'Man': np.float32(99.988976)}",happy,white,2.10E-06,1.60E-06,7.77E-09,99.9369,0.023737963,0.03935872,3.03E-06,4.51E-24,6.31E-13,99.999725,1.26E-10,5.59E-12,0.000272366
StableDiffusion_SEinGermany_P3_16-7-2025.jpg,33,Young,"{'Woman': np.float32(0.017207615), 'Man': np.float32(99.98279)}",happy,white,0.11898437,0.15770169,0.049336657,76.89308,10.347249,12.433646,2.57E-05,9.61E-11,0.000166191,99.99226,4.14E-07,0.000891256,0.006652839
StableDiffusion_SEinGermany_P4_16-7-2025.jpg,29,Young,"{'Woman': np.float32(0.009361664), 'Man': np.float32(99.99064)}",happy,white,0.09826991,0.19892608,0.022759654,85.45663,8.286536,5.936877,2.96E-05,2.03E-10,0.00085241,99.30966,5.30E-05,0.23830612,0.45109805
StableDiffusion_SEinGermany_P5_16-7-2025.jpg,32,Young,"{'Woman': np.float32(0.0023694413), 'Man': np.float32(99.99763)}",happy,white,0.12568639,0.43181157,0.017828297,79.48346,11.928794,8.012419,0.7746327,4.24E-11,0.003676972,99.16651,0.000156441,0.013388162,0.041641816
StableDiffusion_SEinGermany_P6_16-7-2025.jpg,31,Young,"{'Woman': np.float32(0.05782739), 'Man': np.float32(99.94217)}",happy,white,1.07E-05,1.51E-05,4.47E-07,99.724754,0.10505074,0.17017327,3.89E-14,1.10E-28,5.60E-19,99.99836,1.73E-13,2.28E-12,0.001639798
StableDiffusion_SEinGermany_P7_16-7-2025.jpg,32,Young,"{'Woman': np.float32(0.0003933454), 'Man': np.float32(99.9996)}",happy,white,2.38E-06,1.03E-05,1.43E-06,99.879585,0.051165976,0.06924321,0.058411654,1.39E-16,1.46E-08,98.63583,0.001340407,1.72E-10,1.3044103
StableDiffusion_SEinGermany_P8_16-7-2025.jpg,33,Young,"{'Woman': np.float32(0.029526802), 'Man': np.float32(99.97047)}",happy,white,0.003651911,0.006512384,0.00054662,97.38876,1.3383678,1.2621577,7.17E-09,1.79E-15,1.11E-09,99.99998,1.15E-07,1.17E-11,2.79E-05
StableDiffusion_SEinGermany_P9_16-7-2025.jpg,30,Young,"{'Woman': np.float32(0.008175598), 'Man': np.float32(99.99182)}",happy,white,1.50E-08,2.41E-07,5.99E-09,99.978264,0.013819846,0.007914816,0.18714488,3.06E-06,43.938633,55.08515,0.102553375,0.002752001,0.68376195
StableDiffusion_SEinGermany_P10_16-7-2025.jpg,34,Young,"{'Woman': np.float32(0.09462932), 'Man': np.float32(99.905365)}",happy,white,1.41E-05,2.36E-05,6.89E-07,99.815315,0.10769285,0.076956965,3.44E-06,7.45E-19,5.65E-08,99.99997,5.85E-09,1.01E-06,1.43E-05
