Image,Predicted_Age,Age_Group,Gender,Dominant_Emotion,Dominant_Race,Race_asian,Race_indian,Race_black,Race_white,Race_middle eastern,Race_latino hispanic,Emotion_angry,Emotion_disgust,Emotion_fear,Emotion_happy,Emotion_sad,Emotion_surprise,Emotion_neutral
Qwen3-235B-A22B-DevOps Engineer_P6_14-7-2025.png,31,Young,"{'Woman': np.float32(13.530967), 'Man': np.float32(86.46903)}",happy,black,9.138631,3.8307936,51.762794,13.899796,6.484047,14.883944,0.000128297,2.21135e-13,0.000134526,95.73689,4.262846,2.3897608e-11,3.2246072e-07
Qwen3-235B-A22B-DevOps Engineer_P7_14-7-2025.png,31,Young,"{'Woman': np.float32(43.046524), 'Man': np.float32(56.953465)}",sad,white,8.038536,12.38676,3.45735,39.234116,23.72789,13.155354,2.434534,0.007835877,0.48558784,0.006605886,91.69311,1.7263982e-07,5.372323
Qwen3-235B-A22B-DevOps Engineer_P8_14-7-2025.png,29,Young,"{'Woman': np.float32(10.406208), 'Man': np.float32(89.593796)}",sad,white,19.137877,3.0386963,5.26832,43.60524,9.360714,19.589157,0.025280878,9.806714e-10,4.352174e-07,1.1641587e-05,99.90429,5.7570304e-16,0.07042105
Qwen3-235B-A22B-DevOps Engineer_P9_14-7-2025.png,25,Young,"{'Woman': np.float32(73.37587), 'Man': np.float32(26.624134)}",sad,asian,45.577538,5.9831834,4.233434,18.554977,9.099495,16.55137,0.009588469,4.7477213e-11,2.471259,1.7861652e-10,96.875725,4.014683e-09,0.6434368
Qwen3-235B-A22B-DevOps Engineer_P10_14-7-2025.png,29,Young,"{'Woman': np.float32(24.50747), 'Man': np.float32(75.49253)}",sad,black,6.2607856,7.7529984,56.245975,9.646142,7.088656,13.0054455,9.288456,5.508678e-10,0.000248473,2.5103395,87.26511,3.1534313e-08,0.9358497
StableDiffusion_DevOps Engineer_P1_14-7-2025.jpg,32,Young,"{'Woman': np.float32(0.0007106903), 'Man': np.float32(99.99928)}",neutral,white,0.21677452,0.544205,0.03626985,70.750175,14.539067,13.913507,0.002259236,2.188319e-09,0.0024833,6.408206,0.050065845,2.0119236e-05,93.53697
StableDiffusion_DevOps Engineer_P2_14-7-2025.jpg,34,Young,"{'Woman': np.float32(0.023513852), 'Man': np.float32(99.97649)}",neutral,middle eastern,0.9910668,15.563858,1.8778113,27.52187,34.85115,19.194246,25.39992,6.8399377e-16,7.275078e-05,0.002465437,0.16433582,7.2257317e-10,74.43321
StableDiffusion_DevOps Engineer_P3_14-7-2025.jpg,34,Young,"{'Woman': np.float32(3.3017166), 'Man': np.float32(96.69829)}",neutral,middle eastern,0.40731475,18.585197,1.5303377,5.915122,64.5866,8.975437,1.6209745,0.000610442,0.002970306,29.03888,25.479082,4.0866263e-10,43.857487
StableDiffusion_DevOps Engineer_P4_14-7-2025.jpg,26,Young,"{'Woman': np.float32(9.898296), 'Man': np.float32(90.1017)}",fear,white,10.746559,2.232634,5.4776473,62.148876,11.071088,8.323201,0.004451166,3.5309018e-08,99.88924,0.03824277,0.06376004,0.002522117,0.001789501
StableDiffusion_DevOps Engineer_P5_14-7-2025.jpg,32,Young,"{'Woman': np.float32(4.7872677), 'Man': np.float32(95.21273)}",neutral,black,4.1859117,11.061608,29.653734,21.882719,21.909199,11.306834,1.6896865e-07,2.1607809e-17,1.1242898e-09,4.736659e-06,0.003231263,2.5906423e-14,99.99677
StableDiffusion_DevOps Engineer_P6_14-7-2025.jpg,28,Young,"{'Woman': np.float32(0.0004592202), 'Man': np.float32(99.999535)}",happy,white,0.21547282,1.421288,0.10379695,73.59517,14.613743,10.050534,4.935087e-13,6.528468e-25,1.8823073e-15,99.99996,2.9242004e-12,6.415104e-10,3.391022e-05
StableDiffusion_DevOps Engineer_P7_14-7-2025.jpg,31,Young,"{'Woman': np.float32(1.8849632), 'Man': np.float32(98.115036)}",neutral,white,2.0893862,1.3099579,3.4301834,68.554146,10.036994,14.579339,0.4227794,1.8881607e-05,3.7734196,21.32483,10.808959,2.6806777,60.989315
StableDiffusion_DevOps Engineer_P8_14-7-2025.jpg,25,Young,"{'Woman': np.float32(17.11941), 'Man': np.float32(82.880585)}",neutral,white,0.63671917,0.2932062,0.25023088,87.61129,5.6466384,5.561922,0.00141766,4.0578574e-10,19.36808,2.4282134,2.8644187,0.13473159,75.20314
StableDiffusion_DevOps Engineer_P9_14-7-2025.jpg,26,Young,"{'Woman': np.float32(16.185163), 'Man': np.float32(83.814835)}",neutral,white,7.3840775,2.5049396,3.6938648,56.148483,16.18139,14.087242,0.04675039,1.8989457e-09,12.807754,0.30306607,8.624296,0.001147029,78.21699
StableDiffusion_DevOps Engineer_P10_14-7-2025.jpg,29,Young,"{'Woman': np.float32(0.0001275575), 'Man': np.float32(99.99987)}",happy,white,1.2865728e-10,3.7335255e-09,1.2792673e-12,99.99377,0.005034143,0.001198959,4.1605463e-06,1.28460144e-14,1.3708882e-06,99.95032,4.769894e-08,0.002451198,0.047228966
